"jobName","logFile","filePath"," realFilePath","datasetFile","realDatasetFilePath","recordType"
"Jx_LABISValidODSfSELOL01Extr24ECHFACT","MGTprdJx_LABISValidODSfSELOL01Extr24ECHFACTlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr24ECHFACT.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B","MGTprdJx_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_Blog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B.ds","/export/home/dsprd1/applications/mgt/labis/datastage/dataset/Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B.ds","CustomInput"
"Jx_LABISValidODSfCOPS01Extr08CATEGORIE_DROIT","MGTprdJx_LABISValidODSfCOPS01Extr08CATEGORIE_DROITlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfCOPS01Extr08CATEGORIE_DROIT.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr23LIGFACT","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrLIGFACT.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr08CONTRAT","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrCONTRAT.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr07TIERS","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrTIERS.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr22FACTURE","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrFACTURE.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr05CPTECLI","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrCPTECLI.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr26LETTRAGE","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrLETTRAGE.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr11SSLIGCTREXEC","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrSSLIGCTREXEC.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr09CTREXEC","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrCTREXEC.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr17CATEGCTR","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrCATEGCTR.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr02OFFRESREF","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrOFFRESREF.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr15OFFRES","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrOFFRES.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr03PERIODES","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrPERIODES.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr01TYPECONTRAT","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrTYPECONTRAT.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr28TYPEPAIEMENT","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrTYPEPAIEMT.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr24TYPMVT","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrTYPMVT.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr21TYPUTIL","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrTYPUTIL.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr27TARIF","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrTARIF.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr14MANDAT","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrMANDAT.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr18TERRITOIRE","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrTERRITOIRE.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr12OFFRESNOUVELLES","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrOFFRESNOUVELLES.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr20NIVSTAT","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrNIVSTAT.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr13CTRPAPIER","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrCTRPAPIER.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr30CONSOPROV","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrCONSOPROV.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr31LIENCTRPAPIER","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrLIENCTRPAPIER.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr25JCTRCPTCLI","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrJCTRCPTCLI.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr06DECLARATION","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrDECLARATION.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr29PAIEMENT","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrPAIEMENT.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr10LIGCTREXEC","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrLIGCTREXEC.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr19MODELECOM","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrMODELECOM.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr16MANDATREP","MGTprdSeqLABISIntegDWHSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrMANDATREP.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr08SMATR_TYPE_CREANCE","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_TYPE_CREANCE.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr15SMATJ_RES_CLI","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_RES_CLI.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr03SMATR_CATEGORIE","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_CATEGORIE.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr23SMAT_AFFECTATION","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_AFFECTATION.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr05SMATR_SOCIETES","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_SOCIETES.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr20SMAT_CREANCE","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_CREANCE.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr14SMATJ_TYP_CLIENT","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_TYP_CLIENT.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr22SMAT_CLIENT","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_CLIENT.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr12SMATJ_CLI_DEL","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_CLI_DEL.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr06SMATR_TYPE_CLI","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_TYPE_CLI.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr10SMATR_TYPVOIE","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_TYPVOIE.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr19SMAT_SOUS_CLIENT","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_SOUS_CLIENT.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr16COPST_COMPTE_CLIENT","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_COPS_CPTE_CLIENT.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr11SMATJ_CLI_CAT","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_CLI_CAT.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr07SMATR_CLI_SYN","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_CLI_SYN.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr01SAREFTR_UO","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_SAREF_UO.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr17COPST_SOCIETE","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_COPS_SOCIETE.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr18SELDRT_CORRESP_GSB_UO","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_SELDR_CORRESP_GSB_UO.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr21SMAT_NDC","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_NDC.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr04SMATR_RESEAU","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_RESEAU.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr24SMAT_IMPUTATION","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_IMPUTATION.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr02SAREFTJ_LIBUO","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_SAREF_LIBUO.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr13SMATJ_SOC_GES_CLI","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_SOC_GES_CLI.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr25SMAT_PAIEMENT","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_PAIEMENT.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr09SMATR_TYPE_ECRITURE","MGTprdSeqLABISValidODSfSMA01Extrlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_TYPE_ECRITURE.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL02Trans16LETTRAGE","MGTprdJx_LABISIntegDWHSELOL02Trans16LETTRAGElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans16LETTRAGE.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL02Trans16LETTRAGE","MGTprdJx_LABISIntegDWHSELOL02Trans16LETTRAGElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrLETTRAGE.ds"," ","CustomOutput"
"Jx_LABISValidODSfOCTAV01ExtrOEUVINDIV","MGTprdJx_LABISValidODSfOCTAV01ExtrOEUVINDIVlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAV_OEUVINDIV.ds"," ","CustomInput"
"Jx_LABISValidODSfOCTAV01ExtrOEUV","MGTprdJx_LABISValidODSfOCTAV01ExtrOEUVINDIVlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAV_OEUV.ds"," ","CustomInput"
"LABISCommun04ValidInitialiseTraitement","MGTprdSeqLABISValidODSfSELOLlog.txt","\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#LABISSE_IDTRAIT_#ParIdTypeTraitement#.txt\(2)0"," ","NaN","NaN","CustomInput"
"Jx_LABISValidODSfSELOL01Extr19ROLECLI","MGTprdJx_LABISValidODSfSELOL01Extr19ROLECLIlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr19ROLECLI.ds"," ","CustomInput"
"Jx_LABISValidODSfOCTAV01ExtrOEUV","MGTprdJx_LABISValidODSfOCTAV01ExtrOEUVlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAV_OEUV.ds"," ","CustomInput"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE","MGTprdJx_LABISValidODSfOCTAV02Tran_OEUVRElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAV_MARQUE.ds"," ","CustomOutput"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE","MGTprdJx_LABISValidODSfOCTAV02Tran_OEUVRElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAVT_GREOEUV.ds"," ","CustomOutput"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE","MGTprdJx_LABISValidODSfOCTAV02Tran_OEUVRElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAV_OEUV.ds"," ","CustomOutput"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE","MGTprdJx_LABISValidODSfOCTAV02Tran_OEUVRElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAV_OEUVINDIV.ds"," ","CustomOutput"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE","MGTprdJx_LABISValidODSfOCTAV02Tran_OEUVRElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAV_OEUVAV.ds"," ","CustomOutput"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE","MGTprdJx_LABISValidODSfOCTAV02Tran_OEUVRElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAV_PUB.ds"," ","CustomOutput"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE","MGTprdJx_LABISValidODSfOCTAV02Tran_OEUVRElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAVT_OEUVRE.ds"," ","CustomInput"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE","MGTprdJx_LABISValidODSfOCTAV02Tran_OEUVRElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAV_TITRE.ds"," ","CustomOutput"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE","MGTprdJx_LABISValidODSfOCTAV02Tran_OEUVRElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAV_SYNCATLAS.ds"," ","CustomOutput"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE","MGTprdJx_LABISValidODSfOCTAV02Tran_OEUVRElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAV_SERIE.ds"," ","CustomOutput"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE","MGTprdJx_LABISValidODSfOCTAV02Tran_OEUVRElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAV_PRDTPUB.ds"," ","CustomOutput"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE","MGTprdJx_LABISValidODSfOCTAV02Tran_OEUVRElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAV_ISWC.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans06CODECATEGORIE","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans06CODECATEGORIE","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR02Trans06CODECATEGORIE.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr08COMPTECLIENT.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR02Trans10COMPTECLIENT.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr16_JTF_RS_GROUPS_TL.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr37_AR_COLLECTORS.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr38_HZ_CUSTOMER_PROFILES.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr40b_MOTIF_CTXLI_CLI.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans09LIGNECONTRAT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr07LIGNECONTRAT.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans09LIGNECONTRAT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR02Trans09LIGNECONTRAT.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR02Trans09LIGNECONTRAT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR02Trans09SOUSLIGNECONTRAT.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR02Trans09LIGNECONTRAT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr10ITEMS.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans04CONTRATROLE","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans04CONTRATROLE","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR02Trans04CONTRATROLE.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR02Trans19ANALYTIQUE","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR02Trans19ANALYTIQUE.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR02Trans19ANALYTIQUE","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr44_SAREFTR_ANA.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans07CODENATURE","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR02Trans07CODENATURE.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR02Trans07CODENATURE","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr04GROUPESSTATSCONTRAT.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans07CODENATURE","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr17_OKC_K_ARTICLES_B.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR02Trans11CONTRAT.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr03TDFCONTRAT.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr18_OKC_SYNDICAT.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr19_OKC_HISTORY.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr20_OKC_CONTRAT.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr21_CONTRAT_TARIF_ACTIVE.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr24_HZ_LOCATIONS.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr35_SELTJ_INFO_UO_V.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr34_GEREFT_INSPTT.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr40a_MOTIF_CTXLI_CTR.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr41_OKC_CINEMA.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr15_SELDRT_OKC_ATTRIBUTES.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans01BANDEMAGNETIQUE","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans01BANDEMAGNETIQUE","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR02Trans01BANDEMAGNETIQUE.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR02Trans17PAIEMENT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR02Trans17PAIEMENT.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR02Trans17PAIEMENT","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr43_SITUATION_CPTE_MANON.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans15PROGRAMME","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR02Trans15PROGRAMME.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR02Trans15PROGRAMME","MGTprdSeqLABISValidODSfSELDR02tranlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr11HISTOELIZA.ds"," ","CustomOutput"
