fichierCSV,Job,EventId,MsgID,Message
FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287881,SUPprdBatch__PIVOTExtrDecltUlyss,247017,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss50FfFfFicFinalDetail): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParNomFicTravRapprochDeclt=FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287881', '\tParNomFicTravEntete=FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic', '\tParIdFic=287881', '\tParNomFicFinal=FF_PIVOT_ExtrDecltUlyss_TRAV_287881', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic,SUPprdBatch__PIVOTExtrDecltUlyss,246919,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss10OraHfEnteteFic): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParBasePIVOT=PPIVOT', '\tParUserPIVOT=PIVOT_TBA', '\tParPwdPIVOT=********', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParListIdFic=287881,287965,287966,287967,287891,287895,287969', '\tParNomHashDomFic=HF_PIVOT_ExtrDecltUlyss_TRAV_DomaineFic', '\tParNomFicTravEntete=FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic,SUPprdBatch__PIVOTExtrDecltUlyss,247008,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss50FfFfFicFinalEntete): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParNomFicTravRapprochDeclt=FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287881', '\tParNomFicTravEntete=FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic', '\tParIdFic=287881', '\tParNomFicFinal=FF_PIVOT_ExtrDecltUlyss_TRAV_287881', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic,SUPprdBatch__PIVOTExtrDecltUlyss,247017,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss50FfFfFicFinalDetail): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParNomFicTravRapprochDeclt=FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287881', '\tParNomFicTravEntete=FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic', '\tParIdFic=287881', '\tParNomFicFinal=FF_PIVOT_ExtrDecltUlyss_TRAV_287881', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic,SUPprdBatch__PIVOTExtrDecltUlyss,247133,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss50FfFfFicFinalEntete): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParNomFicTravRapprochDeclt=FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287891', '\tParNomFicTravEntete=FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic', '\tParIdFic=287891', '\tParNomFicFinal=FF_PIVOT_ExtrDecltUlyss_TRAV_287891', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic,SUPprdBatch__PIVOTExtrDecltUlyss,247142,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss50FfFfFicFinalDetail): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParNomFicTravRapprochDeclt=FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287891', '\tParNomFicTravEntete=FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic', '\tParIdFic=287891', '\tParNomFicFinal=FF_PIVOT_ExtrDecltUlyss_TRAV_287891', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic,SUPprdBatch__PIVOTExtrDecltUlyss,247258,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss50FfFfFicFinalEntete): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParNomFicTravRapprochDeclt=FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287895', '\tParNomFicTravEntete=FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic', '\tParIdFic=287895', '\tParNomFicFinal=FF_PIVOT_ExtrDecltUlyss_TRAV_287895', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic,SUPprdBatch__PIVOTExtrDecltUlyss,247267,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss50FfFfFicFinalDetail): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParNomFicTravRapprochDeclt=FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287895', '\tParNomFicTravEntete=FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic', '\tParIdFic=287895', '\tParNomFicFinal=FF_PIVOT_ExtrDecltUlyss_TRAV_287895', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic,SUPprdBatch__PIVOTExtrDecltUlyss,247383,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss50FfFfFicFinalEntete): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParNomFicTravRapprochDeclt=FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287965', '\tParNomFicTravEntete=FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic', '\tParIdFic=287965', '\tParNomFicFinal=FF_PIVOT_ExtrDecltUlyss_TRAV_287965', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic,SUPprdBatch__PIVOTExtrDecltUlyss,247392,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss50FfFfFicFinalDetail): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParNomFicTravRapprochDeclt=FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287965', '\tParNomFicTravEntete=FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic', '\tParIdFic=287965', '\tParNomFicFinal=FF_PIVOT_ExtrDecltUlyss_TRAV_287965', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic,SUPprdBatch__PIVOTExtrDecltUlyss,247508,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss50FfFfFicFinalEntete): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParNomFicTravRapprochDeclt=FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287966', '\tParNomFicTravEntete=FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic', '\tParIdFic=287966', '\tParNomFicFinal=FF_PIVOT_ExtrDecltUlyss_TRAV_287966', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic,SUPprdBatch__PIVOTExtrDecltUlyss,247517,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss50FfFfFicFinalDetail): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParNomFicTravRapprochDeclt=FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287966', '\tParNomFicTravEntete=FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic', '\tParIdFic=287966', '\tParNomFicFinal=FF_PIVOT_ExtrDecltUlyss_TRAV_287966', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic,SUPprdBatch__PIVOTExtrDecltUlyss,247633,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss50FfFfFicFinalEntete): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParNomFicTravRapprochDeclt=FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287967', '\tParNomFicTravEntete=FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic', '\tParIdFic=287967', '\tParNomFicFinal=FF_PIVOT_ExtrDecltUlyss_TRAV_287967', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic,SUPprdBatch__PIVOTExtrDecltUlyss,247642,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss50FfFfFicFinalDetail): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParNomFicTravRapprochDeclt=FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287967', '\tParNomFicTravEntete=FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic', '\tParIdFic=287967', '\tParNomFicFinal=FF_PIVOT_ExtrDecltUlyss_TRAV_287967', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic,SUPprdBatch__PIVOTExtrDecltUlyss,247758,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss50FfFfFicFinalEntete): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParNomFicTravRapprochDeclt=FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287969', '\tParNomFicTravEntete=FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic', '\tParIdFic=287969', '\tParNomFicFinal=FF_PIVOT_ExtrDecltUlyss_TRAV_287969', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic,SUPprdBatch__PIVOTExtrDecltUlyss,247767,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss50FfFfFicFinalDetail): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParNomFicTravRapprochDeclt=FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287969', '\tParNomFicTravEntete=FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic', '\tParIdFic=287969', '\tParNomFicFinal=FF_PIVOT_ExtrDecltUlyss_TRAV_287969', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287891,SUPprdBatch__PIVOTExtrDecltUlyss,247116,IIS-DSTAGE-RUN-I-0019,['\tBatch::PIVOTExtrDecltUlyss..JobControl (##### Routine STECHConcatenationUnix): cat /export/home/dsprd1/applications/sup/pivot/datastage/tmp/FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDifDip > /export/home/dsprd1/applications/sup/pivot/datastage/tmp/FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287891']
FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287891,SUPprdBatch__PIVOTExtrDecltUlyss,247119,IIS-DSTAGE-RUN-I-0019,"[""\tBatch::PIVOTExtrDecltUlyss..JobControl (##### Routine STECHTriUnix): sort -o /export/home/dsprd1/applications/sup/pivot/datastage/tmp/FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287891 -T /export/home/dsprd1/applications/sup/pivot/datastage/tmp/ -t $'\\xA7' -k 2,2 /export/home/dsprd1/applications/sup/pivot/datastage/tmp/FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287891""]"
FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287891,SUPprdBatch__PIVOTExtrDecltUlyss,247133,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss50FfFfFicFinalEntete): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParNomFicTravRapprochDeclt=FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287891', '\tParNomFicTravEntete=FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic', '\tParIdFic=287891', '\tParNomFicFinal=FF_PIVOT_ExtrDecltUlyss_TRAV_287891', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287891,SUPprdBatch__PIVOTExtrDecltUlyss,247142,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss50FfFfFicFinalDetail): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParNomFicTravRapprochDeclt=FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287891', '\tParNomFicTravEntete=FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic', '\tParIdFic=287891', '\tParNomFicFinal=FF_PIVOT_ExtrDecltUlyss_TRAV_287891', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_287969,SUPprdBatch__PIVOTExtrDecltUlyss,247749,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (STECHCartoucheDebutBatch.ExtrDecltUlyss): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParAction=Creation', '\tParDescFic1=Extraction des déclarations PIVOT pour ULYSS - ID Declt 287969', '\tParDescFic2=', '\tParDescFic3=', '\tParTabSuivi=', '\tParRepDest=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParFicDest=FF_PIVOT_ExtrDecltUlyss_TRAV_287969', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_287969,SUPprdBatch__PIVOTExtrDecltUlyss,247758,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss50FfFfFicFinalEntete): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParNomFicTravRapprochDeclt=FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287969', '\tParNomFicTravEntete=FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic', '\tParIdFic=287969', '\tParNomFicFinal=FF_PIVOT_ExtrDecltUlyss_TRAV_287969', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_287969,SUPprdBatch__PIVOTExtrDecltUlyss,247767,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss50FfFfFicFinalDetail): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParNomFicTravRapprochDeclt=FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287969', '\tParNomFicTravEntete=FF_PIVOT_ExtrDecltUlyss_TRAV_EnteteFic', '\tParIdFic=287969', '\tParNomFicFinal=FF_PIVOT_ExtrDecltUlyss_TRAV_287969', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_287969,SUPprdBatch__PIVOTExtrDecltUlyss,247776,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (STECHCartoucheFinBatch.ExtrDecltUlyss): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParNbLigDon=49933', '\tParRepDest=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParFicDest=FF_PIVOT_ExtrDecltUlyss_TRAV_287969', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_287969,SUPprdBatch__PIVOTExtrDecltUlyss,247784,IIS-DSTAGE-RUN-I-0019,['\tBatch::PIVOTExtrDecltUlyss..JobControl (+++++ Routine STECHEcritureJournal): Conversion du fichier FF_PIVOT_ExtrDecltUlyss_TRAV_287969 genere : UTF-8 => ISO-8859-15']
FF_PIVOT_ExtrDecltUlyss_TRAV_287969,SUPprdBatch__PIVOTExtrDecltUlyss,247785,IIS-DSTAGE-RUN-I-0019,['\tBatch::PIVOTExtrDecltUlyss..JobControl (+++++ Routine STECHEcritureJournal): ==========Fichier issu de la conversion UTF-8 => ISO-8859-15 de FF_PIVOT_ExtrDecltUlyss_TRAV_287969 : FF_PIVOT_ExtrDecltUlyss287969']
FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDifDip,SUPprdBatch__PIVOTExtrDecltUlyss,246972,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss31HfFfRapprochDif): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParFicRapprochDif=FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDifDip', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDifDip,SUPprdBatch__PIVOTExtrDecltUlyss,246991,IIS-DSTAGE-RUN-I-0019,['\tBatch::PIVOTExtrDecltUlyss..JobControl (##### Routine STECHConcatenationUnix): cat /export/home/dsprd1/applications/sup/pivot/datastage/tmp/FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDifDip > /export/home/dsprd1/applications/sup/pivot/datastage/tmp/FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287881']
FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDifDip,SUPprdBatch__PIVOTExtrDecltUlyss,247097,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss31HfFfRapprochDif): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParFicRapprochDif=FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDifDip', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDifDip,SUPprdBatch__PIVOTExtrDecltUlyss,247116,IIS-DSTAGE-RUN-I-0019,['\tBatch::PIVOTExtrDecltUlyss..JobControl (##### Routine STECHConcatenationUnix): cat /export/home/dsprd1/applications/sup/pivot/datastage/tmp/FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDifDip > /export/home/dsprd1/applications/sup/pivot/datastage/tmp/FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287891']
FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDifDip,SUPprdBatch__PIVOTExtrDecltUlyss,247222,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss31HfFfRapprochDif): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParFicRapprochDif=FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDifDip', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDifDip,SUPprdBatch__PIVOTExtrDecltUlyss,247241,IIS-DSTAGE-RUN-I-0019,['\tBatch::PIVOTExtrDecltUlyss..JobControl (##### Routine STECHConcatenationUnix): cat /export/home/dsprd1/applications/sup/pivot/datastage/tmp/FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDifDip > /export/home/dsprd1/applications/sup/pivot/datastage/tmp/FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDeclt_287895']
FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDifDip,SUPprdBatch__PIVOTExtrDecltUlyss,247347,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrDecltUlyss -> (PIVOTExtrDecltUlyss31HfFfRapprochDif): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrDecltUlyss', '\tParRepHash=/export/home/dsprd1/applications/sup/pivot/datastage/hash/', '\tParRepTmp=/export/home/dsprd1/applications/sup/pivot/datastage/tmp/', '\tParFicRapprochDif=FF_PIVOT_ExtrDecltUlyss_TRAV_RapprochDifDip', '\tDSJobController=Batch::PIVOTExtrDecltUlyss']"
